SessionID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Month,CustomerType,Purchase
5714,0,0,0,0,62,2636.513492,0.04781874,0.061364567,0,0,TRUE,Jul,Returning_Customer,0
5715,1,70,0,0,12,1644.233333,0,0.015384615,0,0,FALSE,Aug,New_Customer,0
5716,8,166.7,0,0,9,171.7,0.016666667,0.05,0,0,FALSE,Nov,Returning_Customer,0
5717,0,0,1,322.4,27,1747.7,0.007692308,0.025641026,0,0,FALSE,Oct,Returning_Customer,0
5718,1,54.4,0,0,6,270.9,0,0.014285714,0,0,FALSE,Oct,New_Customer,0
5719,5,152.1,0,0,27,1474.533333,0.014814815,0.030123457,27.89717093,0,TRUE,Oct,Returning_Customer,0
5720,0,0,0,0,3,255,0,0.066666667,0,0,FALSE,June,Returning_Customer,0
5721,0,0,0,0,25,1131.8,0.024,0.033142857,0,0,TRUE,June,Returning_Customer,0
5722,2,58.4,0,0,5,303.1,0,0.033333333,0,0,FALSE,Oct,Returning_Customer,1
5723,1,106.8,0,0,17,327.5380952,0,0.00625,0,0,FALSE,Oct,New_Customer,0
5724,0,0,0,0,39,1867.033333,0,0.020512821,0,0,FALSE,Nov,Returning_Customer,0
5725,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,June,New_Customer,0
5726,0,0,0,0,3,50.2,0,0.066666667,0,0,FALSE,Sep,Returning_Customer,0
5727,3,82.6,0,0,1,16.2,0,0.05,0,0,FALSE,Nov,New_Customer,0
5728,7,275.0844444,0,0,70,806.0266667,0,0.002666667,0,0,FALSE,Oct,New_Customer,0
5729,1,17.2,0,0,6,243.3,0,0.05,22.09581063,0,FALSE,Oct,Returning_Customer,0
5730,11,189.4833333,1,303.2,91,4864.147143,0,0.002380952,0,0,TRUE,Oct,New_Customer,0
5731,0,0,0,0,13,374.9,0,0.047619048,16.72561819,0,FALSE,Aug,Returning_Customer,1
5732,4,74.5,0,0,22,672.95,0,0.027179487,0,0,FALSE,Sep,Returning_Customer,1
5733,3,33.6,0,0,4,109.5,0,0.013333333,0,0,FALSE,Oct,New_Customer,0
5734,0,0,0,0,19,623.2,0.022222222,0.044444444,0,0,TRUE,Jul,Returning_Customer,0
5735,4,304.6,0,0,7,137.6,0,0.0375,0,0,FALSE,Aug,New_Customer,0
5736,0,0,0,0,36,1083.75163,0.006666667,0.011684359,0,0,FALSE,June,Returning_Customer,0
5737,1,5.5,0,0,103,1955.168685,0.015359477,0.037057104,0,0,TRUE,June,Returning_Customer,0
5738,0,0,0,0,103,3357.053333,0.015533981,0.043527508,0,0,FALSE,Sep,Returning_Customer,0
5739,0,0,0,0,62,1200.354444,0.003225806,0.023655914,0,0,FALSE,Nov,Returning_Customer,0
5740,0,0,0,0,74,1268.266667,0.002702703,0.00954955,0,0,FALSE,June,Returning_Customer,0
5741,0,0,0,0,27,4622,0.027160494,0.090123457,0,0,FALSE,Oct,Returning_Customer,0
5742,2,22.2,0,0,18,470.8966667,0,0.005,0,0,FALSE,Nov,New_Customer,0
5743,0,0,0,0,50,1085.891081,0.025952381,0.041398682,0,0,FALSE,Oct,Returning_Customer,0
5744,3,102.8,0,0,25,1109.233333,0,0.001666667,61.30486592,0,FALSE,Aug,New_Customer,1
5745,4,353.4,2,0,11,587.2,0.013333333,0.04,0,0,TRUE,Jul,Returning_Customer,0
5746,5,151.3333333,0,0,11,283.3333333,0.033333333,0.058333333,13.91046998,0,FALSE,Nov,Returning_Customer,1
5747,2,36.2,3,52,4,48,0.057142857,0.057142857,0,0,TRUE,Jul,Returning_Customer,0
5748,10,208.5133333,0,0,17,369.1,0,0.004,0,0,FALSE,Sep,New_Customer,0
5749,0,0,0,0,26,436.8,0.074074074,0.088888889,0,0,FALSE,Jul,Returning_Customer,0
5750,4,175.8666667,0,0,2,5,0,0.04,0,0,FALSE,Oct,New_Customer,0
5751,5,30,1,4,107,4376.902655,0.007272727,0.021707552,0,0,FALSE,Oct,Returning_Customer,0
5752,1,26.2,0,0,32,1427.676667,0,0.021875,19.9656361,0,FALSE,Sep,Returning_Customer,1
5753,0,0,0,0,16,511.2,0.0125,0.01875,0,0,FALSE,Jul,Returning_Customer,0
5754,6,1672.033333,0,0,28,518.3966667,0.006060606,0.013333333,0,0,TRUE,Oct,Returning_Customer,0
5755,5,187.1,0,0,101,7220.776667,0.001960784,0.013366013,3.998184141,0,FALSE,Nov,Returning_Customer,1
5756,8,133.35,2,383.8,14,552.48,0.005263158,0.016140351,20.33155364,0,FALSE,Aug,Returning_Customer,0
5757,9,570.2666667,0,0,11,259.5533333,0.011111111,0.05,6.80128988,0,FALSE,Oct,Returning_Customer,0
5758,15,238.6838095,0,0,33,799.1049417,0.004347826,0.017574237,19.03293603,0,TRUE,Sep,Returning_Customer,0
5759,6,144.8333333,0,0,23,1007.233333,0,0.027586207,19.57059225,0,FALSE,Oct,Returning_Customer,0
5760,2,40.8,0,0,45,1668.125238,0.004444444,0.024107744,47.57360345,0,FALSE,Sep,Returning_Customer,0
5761,0,0,0,0,7,189.2,0,0.014285714,78.56959864,0,FALSE,Sep,Returning_Customer,1
5762,9,122.2,0,0,51,2303.96,0.019496855,0.036855346,0,0,FALSE,Aug,Returning_Customer,0
5763,0,0,0,0,8,158.42,0,0.05,0,0,FALSE,June,Returning_Customer,0
5764,2,25.2,4,86.6,21,1702.5,0.016666667,0.037179487,0,0,TRUE,Oct,Returning_Customer,0
5765,0,0,0,0,2,11,0,0.1,0,0,TRUE,Jul,Returning_Customer,0
5766,2,73.75,0,0,20,546.669697,0,0.004393939,0,0,FALSE,Oct,Returning_Customer,0
5767,2,68.6,0,0,10,279.7666667,0,0.033333333,0,0,FALSE,Oct,New_Customer,0
5768,1,19.4,0,0,18,1077.373333,0.034126984,0.035714286,18.22752549,0,FALSE,Nov,Returning_Customer,0
5769,10,242.6333333,4,23,47,1534.815256,0.022807018,0.036908939,5.194081873,0,FALSE,Sep,Returning_Customer,0
5770,3,17.94545455,1,6,18,268.4525974,0,0.014267677,0,0,FALSE,Oct,Returning_Customer,1
5771,0,0,0,0,7,116.8,0.028571429,0.114285714,0,0,FALSE,Jul,Returning_Customer,0
5772,6,80.5,1,10.06666667,23,477.7,0,0.007142857,0,0,TRUE,Jul,New_Customer,0
5773,4,158.2,0,0,62,4402.25,0,0.001041667,246.7585902,0,FALSE,Oct,New_Customer,0
5774,0,0,0,0,5,334.4,0,0.025,0,0,FALSE,Sep,Returning_Customer,0
5775,3,180.8,0,0,10,408.4666667,0,0,0,0,TRUE,Aug,Returning_Customer,0
5776,7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0,0,FALSE,Jul,Returning_Customer,0
5777,2,154.6,2,69.6,20,479.1,0,0.009375,0,0,FALSE,Sep,New_Customer,0
5778,1,125,0,0,24,677.3333333,0,0.032,0,0,FALSE,Nov,Returning_Customer,0
5779,2,75.6,1,11,28,2074.929524,0,0.016935484,0,0,FALSE,Oct,Returning_Customer,0
5780,2,10.3,0,0,142,4204.433333,0.009722222,0.021345899,0.770991864,0,FALSE,Jul,Returning_Customer,0
5781,4,124.6,0,0,4,71,0,0.028571429,0,0,FALSE,Jul,New_Customer,0
5782,12,139.3666667,0,0,13,139.4333333,0,0.007017544,47.30370179,0,TRUE,Oct,New_Customer,0
5783,1,12.06666667,0,0,45,591.2640602,0,0.013028631,0,0,FALSE,Sep,Returning_Customer,1
5784,0,0,0,0,43,3747.833333,0.020930233,0.051162791,0,0,FALSE,Jul,Returning_Customer,0
5785,0,0,0,0,10,274.3,0,0.06,0,0,FALSE,June,Returning_Customer,0
5786,0,0,0,0,21,1280.02,0,0.019047619,7.232201859,0,FALSE,Nov,Returning_Customer,1
5787,3,45.8,0,0,63,2435.697531,0.00952381,0.017460317,0,0,FALSE,Jul,Returning_Customer,0
5788,1,15.2,0,0,81,4536.308139,0.032304527,0.054759418,0,0,FALSE,Jul,Returning_Customer,0
5789,0,0,0,0,15,203.35,0.025,0.066666667,0,0,FALSE,Sep,Returning_Customer,0
5790,4,133.8,2,54.4,13,421.7857143,0,0.023529412,0,0,FALSE,Nov,New_Customer,0
5791,0,0,0,0,31,485.6333333,0.019354839,0.038709677,0,0,FALSE,Jul,Returning_Customer,0
5792,1,21.2,0,0,21,836.1,0,0.004545455,0,0,FALSE,Oct,New_Customer,0
5793,0,0,0,0,30,1500.213333,0,0.003333333,0,0,FALSE,Oct,Returning_Customer,0
5794,0,0,0,0,3,845.3,0,0.033333333,0,0,TRUE,Sep,New_Customer,0
5795,0,0,0,0,8,194.4,0,0.025,0,0,FALSE,Aug,Returning_Customer,0
5796,0,0,0,0,2,58.6,0,0.05,0,0,FALSE,Jul,Returning_Customer,0
5797,0,0,2,842.3,26,1911.711111,0.015384615,0.036666667,8.018832458,0,TRUE,Jul,Returning_Customer,1
5798,0,0,0,0,14,253.1,0.057142857,0.078571429,0,0,FALSE,June,Returning_Customer,0
5799,0,0,0,0,3,36.6,0,0.033333333,0,0,FALSE,Aug,Returning_Customer,0
5800,0,0,0,0,0,0,0.18,0.181818182,0,0,FALSE,June,Returning_Customer,0
5801,0,0,0,0,22,821.8933333,0.001515152,0.042424242,0,0,FALSE,Jul,Returning_Customer,0
5802,2,23,1,80.6,53,1693.73,0.034545455,0.054839161,0,0,FALSE,Aug,Returning_Customer,0
5803,0,0,1,426.2,10,157.0666667,0,0.016666667,32.73061637,0,FALSE,Jul,Returning_Customer,1
5804,0,0,0,0,31,804.0430818,0,0.002090109,0,0,FALSE,June,Returning_Customer,0
5805,9,115.4,0,0,29,1514.703333,0.005,0.011342593,4.702065533,0,TRUE,Jul,Returning_Customer,0
5806,9,211,1,52.4,22,501.0714286,0,0.034666667,0,0,TRUE,Aug,Returning_Customer,1
5807,1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0,0,FALSE,Sep,Returning_Customer,0
5808,2,40.9,0,0,9,437.4,0.018181818,0.027272727,0,0,TRUE,Jul,Returning_Customer,0
5809,10,275.3333333,1,6,19,719.8833333,0,0.018518519,0,0,TRUE,Sep,Returning_Customer,1
5810,2,35.2,0,0,15,521.8666667,0,0.00625,0,0,FALSE,June,New_Customer,0
5811,0,0,0,0,8,55.3,0,0.025,0,0,FALSE,Jul,Returning_Customer,0
5812,8,246.5333333,0,0,79,2150.433333,0.007228916,0.020883534,17.35448787,0,FALSE,Nov,Returning_Customer,0
5813,4,245.8,1,0,28,707.9116667,0,0.017241379,0,0,FALSE,Sep,Returning_Customer,0
5814,0,0,0,0,3,96.7,0,0,0,0,TRUE,Jul,Returning_Customer,0
5815,16,391.6833333,0,0,24,443.75,0,0.006451613,0,0,FALSE,Aug,Returning_Customer,0
5816,4,43.46666667,0,0,4,27.26666667,0,0.028571429,0,0,FALSE,Sep,New_Customer,1
5817,8,452.5,0,0,30,643.4333333,0,0.019047619,0,0,FALSE,Oct,Returning_Customer,0
5818,7,123.2,0,0,16,283.7214286,0.014473684,0.022222222,0,0,FALSE,Jul,Returning_Customer,0
5819,0,0,0,0,25,883.9761905,0.02,0.029333333,0,0,TRUE,Sep,Returning_Customer,0
5820,2,35.3,0,0,3,18.1,0.033333333,0.061111111,0,0,TRUE,Jul,Returning_Customer,1
5821,0,0,0,0,29,1970,0,0,100.7256048,0,FALSE,Oct,Returning_Customer,1
5822,0,0,0,0,4,52.3,0,0.1,0,0,FALSE,Aug,Returning_Customer,0
5823,4,96.8,1,535,9,1888.2,0,0.027272727,0,0,FALSE,Nov,Returning_Customer,0
5824,4,103,0,0,32,1092.183333,0,0.00625,0,0,FALSE,Jul,Returning_Customer,0
5825,2,15.2,0,0,22,244.2,0.027272727,0.063636364,0,0,TRUE,Aug,Returning_Customer,0
5826,4,71.7,0,0,8,74.6,0.109090909,0.127272727,0,0,FALSE,Jul,Returning_Customer,0
5827,6,631.1073171,3,7.6,28,2104.573984,0.007189542,0.034273974,35.51518951,0,FALSE,Nov,Returning_Customer,0
5828,7,94.84,0,0,43,1487.229317,0.004545455,0.019638695,0,0,FALSE,Oct,Returning_Customer,0
5829,11,196.15,0,0,141,2623.580864,0,0.004244028,12.50786523,0,FALSE,Nov,Returning_Customer,0
5830,0,0,0,0,32,875.9333333,0.031770833,0.072395833,0,0,FALSE,Oct,Returning_Customer,0
5831,1,215.6,2,8,27,2968.9,0.021428571,0.036904762,0,0,FALSE,Nov,Returning_Customer,0
5832,6,88.28,0,0,17,310.9714286,0.031578947,0.035247209,0,0,FALSE,Oct,Returning_Customer,0
5833,5,271.75,1,0,40,675.2020988,0.015,0.019412202,0,0,FALSE,Oct,Returning_Customer,0
5834,0,0,2,32.2,41,1321.322222,0,0.021428571,3.979543638,0,FALSE,Oct,Returning_Customer,0
5835,1,8.1,0,0,16,2227.8,0,0.021428571,0,0,FALSE,Sep,New_Customer,1
5836,3,195.4,2,294.6,93,6412.233333,0,0.026687598,0,0,FALSE,Sep,Returning_Customer,1
5837,3,36.2,0,0,2,4,0,0.04,27.79373861,0,TRUE,Oct,New_Customer,0
5838,4,71.33333333,0,0,21,295.3333333,0.016666667,0.058333333,0,0,TRUE,Jul,Returning_Customer,1
5839,0,0,3,44,52,1216.364286,0.050909091,0.073225108,0,0,TRUE,Sep,Returning_Customer,0
5840,0,0,0,0,35,1608.7,0,0.002857143,0,0,FALSE,Sep,New_Customer,0
5841,0,0,0,0,24,1476.021429,0.013043478,0.024378882,0,0,FALSE,Sep,Returning_Customer,0
5842,0,0,0,0,6,1156.5,0,0.033333333,0,0,FALSE,Nov,Returning_Customer,0
5843,3,25.6,0,0,10,327.7733333,0,0.013095238,11.78466261,0,FALSE,Jul,Returning_Customer,1
5844,6,103.9,3,50.2,9,1759.066667,0.011764706,0.024705882,0,0,FALSE,Sep,Returning_Customer,0
5845,11,603.8,2,102.75,305,5018.328289,0.001607717,0.005625881,0,0,FALSE,Oct,Returning_Customer,0
5846,0,0,0,0,3,11,0.066666667,0.133333333,0,0,FALSE,June,Returning_Customer,0
5847,0,0,0,0,31,631.0857143,0.012903226,0.02078853,0,0,FALSE,June,Returning_Customer,0
5848,1,17.2,0,0,4,192.4,0,0.01,0,0,FALSE,Sep,New_Customer,0
5849,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Jul,Returning_Customer,0
5850,3,61.4,1,0,19,381.6,0.040909091,0.056818182,8.330574815,0,FALSE,Aug,Returning_Customer,1
5851,0,0,0,0,20,1002.366667,0,0.007894737,47.57898514,0,TRUE,Oct,Returning_Customer,1
5852,0,0,0,0,12,213.2833333,0.016666667,0.041666667,0,0,FALSE,Aug,Returning_Customer,0
5853,2,61.5,0,0,15,1950.386667,0,0.007291667,0,0,TRUE,Nov,Returning_Customer,0
5854,4,134.1,0,0,7,110.3,0,0.015151515,0,0,FALSE,Sep,New_Customer,0
5855,1,65.4,0,0,37,2097.42,0.003603604,0.010990991,0,0,FALSE,Jul,Returning_Customer,0
5856,0,0,0,0,60,1288.563333,0,0.017777778,0,0,FALSE,June,Returning_Customer,0
5857,2,55.4,0,0,20,654.2,0,0.00952381,0,0,TRUE,Sep,New_Customer,0
5858,0,0,0,0,2,28.2,0,0.1,0,0,FALSE,Jul,Returning_Customer,0
5859,0,0,0,0,1,0,0.2,0.2,0,0,FALSE,Nov,Returning_Customer,0
5860,0,0,0,0,45,507.1111111,0.008888889,0.024444444,0,0,FALSE,June,Returning_Customer,0
5861,11,456.2333333,1,13,89,1904.653507,0.01827957,0.027002924,0,0,FALSE,Oct,Returning_Customer,0
5862,2,95.3,0,0,14,262.587619,0.0125,0.004910714,0,0,FALSE,Nov,New_Customer,0
5863,0,0,1,37.2,28,761.5,0.006896552,0.032183908,0,0,FALSE,Jul,Returning_Customer,0
5864,7,70.5,0,0,24,463.6940476,0.013620072,0.045071685,0,0,FALSE,June,Returning_Customer,0
5865,0,0,0,0,16,196.3333333,0.0125,0.023958333,0,0,TRUE,Oct,Returning_Customer,0
5866,0,0,0,0,28,403.8333333,0.017857143,0.029829932,0,0,FALSE,Jul,Returning_Customer,0
5867,0,0,0,0,20,799.0619048,0.0125,0.04275,0,0,FALSE,June,Returning_Customer,0
5868,0,0,0,0,17,472.9,0.0125,0.025,0,0,FALSE,Oct,Returning_Customer,0
5869,1,10,1,36.6,78,1983.225629,0.0025,0.007916667,15.50362136,0,FALSE,June,Returning_Customer,0
5870,0,0,0,0,9,311.7,0,0.055555556,0,0,FALSE,June,Returning_Customer,0
5871,2,11,0,0,59,779.2628571,0,0.007471264,0,0,FALSE,Aug,Returning_Customer,0
5872,0,0,0,0,25,334.3833333,0,0.008333333,0,0,FALSE,Sep,Returning_Customer,0
5873,1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0,FALSE,Aug,Returning_Customer,1
5874,4,68.66666667,0,0,14,617.15,0,0.004444444,9.253161679,0,FALSE,Sep,New_Customer,1
5875,1,30.86666667,3,7,15,398.2566667,0,0.025,0,0,FALSE,Nov,Returning_Customer,0
5876,0,0,0,0,4,271.4666667,0,0.021428571,0,0,FALSE,Jul,Returning_Customer,0
5877,8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.1013738,0,TRUE,Nov,Returning_Customer,0
5878,0,0,0,0,18,476.1777778,0.05,0.066666667,1.718218835,0,FALSE,Aug,Returning_Customer,0
5879,5,84.34545455,3,106.8,80,4240.036205,1.69693e-4,0.011635537,1.257695521,0,FALSE,Jul,Returning_Customer,0
5880,0,0,0,0,4,35.33333333,0.05,0.1,0,0,TRUE,June,Returning_Customer,0
5881,1,0,0,0,53,1170.733333,0.007272727,0.025454545,31.90320066,0,FALSE,Aug,Returning_Customer,1
5882,1,32.7,0,0,27,687.1966667,0,0.019393939,0,0,FALSE,Nov,Returning_Customer,0
5883,4,438.8,0,0,4,599,0,0.011111111,0,0,TRUE,Aug,New_Customer,0
5884,0,0,0,0,3,0,0.2,0.2,0,0,FALSE,Aug,Returning_Customer,0
5885,9,181.8166667,0,0,9,126.9166667,0,0.015384615,0,0,FALSE,Sep,Returning_Customer,0
5886,0,0,0,0,7,70.4,0.114285714,0.128571429,0,0,FALSE,Jul,Returning_Customer,0
5887,0,0,0,0,5,27.2,0,0.04,0,0,FALSE,Nov,Returning_Customer,0
5888,1,49.4,0,0,18,213.1714286,0,0.003921569,0,0,FALSE,Oct,New_Customer,0
5889,0,0,0,0,22,681.58,0.00952381,0.025396825,14.63523974,0,TRUE,Nov,Returning_Customer,1
5890,6,141.0583333,0,0,46,1728.866268,0,0.019059741,0,0,FALSE,June,Returning_Customer,0
5891,5,103.9,1,15.1,199,7959.909524,0.028594771,0.058447712,0,0,FALSE,Aug,Returning_Customer,0
5892,0,0,2,10,18,222.3,0.01,0.025,0,0,TRUE,June,Returning_Customer,0
5893,8,112.27,0,0,149,4304.366905,0.01025641,0.027991453,0,0,FALSE,Sep,Returning_Customer,0
5894,0,0,0,0,4,145.2,0,0.025,0,0,FALSE,Aug,Returning_Customer,0
5895,4,227.48,3,432.2,56,4895.26,0.016949153,0.043785311,5.763678818,0,FALSE,Nov,Returning_Customer,0
5896,0,0,0,0,5,186.0666667,0.146666667,0.15952381,0,0,FALSE,June,Returning_Customer,0
5897,2,37.2,0,0,22,295.0333333,0,0.008333333,0,0,FALSE,Nov,New_Customer,0
5898,2,267.8,0,0,6,616.5,0.028571429,0.038095238,0,0,FALSE,Sep,Returning_Customer,0
5899,3,107.8,0,0,11,362.6,0,0.004761905,0,0,FALSE,Sep,Returning_Customer,0
5900,12,232.3404762,1,19.2,22,504.0285714,0,0.003763441,0,0,FALSE,Sep,New_Customer,0
5901,3,50.94615385,1,42.4,38,1323.093695,0.007738095,0.012865853,5.62486136,0,TRUE,Sep,Returning_Customer,0
5902,14,603.9,2,52.4,46,1760.657143,0.01010929,0.0254213,2.006032937,0,TRUE,Sep,Returning_Customer,0
5903,5,168.2,0,0,15,2026.633333,0.008333333,0.039,0,0,FALSE,Nov,Returning_Customer,1
5904,1,18.2,0,0,6,32.2,0.085714286,0.10952381,0,0,FALSE,June,Returning_Customer,0
5905,0,0,0,0,4,157.2,0.04,0.1,0,0,TRUE,Oct,Returning_Customer,0
5906,1,5.5,3,169.2,14,517.66,0.011111111,0.022222222,50.18313917,0,TRUE,Jul,Returning_Customer,0
5907,0,0,0,0,4,1623.666667,0.133333333,0.140833333,0,0,FALSE,Aug,Returning_Customer,0
5908,4,239.6,2,70.5,50,981.5083333,0,0.003636364,0,0,TRUE,Oct,New_Customer,0
5909,10,172.3277778,0,0,20,902.9738095,0,0.009876543,0,0,FALSE,Sep,Returning_Customer,0
5910,3,39.3,0,0,29,316.2,0.006666667,0.02,0,0,FALSE,Sep,Returning_Customer,0
5911,1,28.2,0,0,17,608.2166667,0.047777778,0.051851852,0,0,FALSE,Jul,Returning_Customer,0
5912,2,214.6,3,34.4,1,165.2,0,0.033333333,0,0,FALSE,Jul,Returning_Customer,0
5913,5,154.2,0,0,12,269.5357143,0.004444444,0.006111111,0,0,FALSE,Aug,Returning_Customer,0
5914,2,165.1333333,0,0,87,3220.336667,0.004597701,0.01954023,0,0,FALSE,June,Returning_Customer,1
5915,1,22.2,0,0,43,1257.9,0.00952381,0.020634921,0,0,FALSE,Sep,Returning_Customer,0
5916,12,245.7333333,4,1511.7,439,21857.04648,0.003588626,0.012497612,11.43923328,0,FALSE,Sep,Returning_Customer,0
5917,15,169.0333333,0,0,223,2477.53655,0,0.003694084,0.17982681,0,TRUE,Oct,Returning_Customer,0
5918,6,176.6,2,204.4,45,789.3666667,0,0.004255319,0,0,FALSE,June,New_Customer,0
5919,2,18,2,6,10,363.6,0,0.015384615,0,0,TRUE,Sep,New_Customer,1
5920,0,0,0,0,19,281.4333333,0.038596491,0.082807018,0,0,FALSE,June,Returning_Customer,0
5921,3,81.6,0,0,9,1346.2,0,0.016666667,0,0,FALSE,Nov,New_Customer,0
5922,4,140.0666667,0,0,74,3146.709481,0.0192,0.042311111,0.93770521,0,FALSE,Jul,Returning_Customer,0
5923,0,0,0,0,3,57.4,0,0.133333333,0,0,FALSE,Aug,Returning_Customer,0
5924,0,0,0,0,2,78.1,0.18,0.171428571,0,0,FALSE,Sep,Returning_Customer,0
5925,0,0,0,0,15,431.2,0,0.007142857,0,0,FALSE,Sep,New_Customer,0
5926,9,252.667619,1,0,67,1060.693791,0.022685185,0.029967788,0.131837013,0,FALSE,Oct,Returning_Customer,1
5927,0,0,0,0,24,431.2,0.0125,0.055555556,0,0,FALSE,Sep,Returning_Customer,0
5928,5,43.325,1,295.4,20,675.6846244,0.026634769,0.049669967,0,0,FALSE,Jul,Returning_Customer,0
5929,4,135.4,0,0,2,46.8,0,0.0375,0,0,FALSE,Sep,Returning_Customer,1
5930,0,0,0,0,6,127.4,0,0,0,0,FALSE,Aug,Returning_Customer,0
5931,0,0,0,0,81,2092.67381,0.015,0.027155449,0,0,FALSE,Oct,Returning_Customer,0
5932,0,0,0,0,16,149.9,0.05625,0.1,0,0,FALSE,June,Returning_Customer,0
5933,0,0,0,0,1,0,0.2,0.2,0,0,TRUE,Sep,Returning_Customer,0
5934,5,68.01428571,1,21.2,63,1033.206667,0,0.009068627,0,0,FALSE,Aug,Returning_Customer,0
5935,1,129,1,26.7,28,1392.1,0.031111111,0.056333333,0,0,TRUE,Sep,Returning_Customer,0
5936,0,0,0,0,49,1571.12381,0.004255319,0.010638298,0,0,TRUE,Jul,New_Customer,0
5937,11,362.3,0,0,41,1081.713333,0.01,0.028830409,27.5128393,0,TRUE,Sep,Returning_Customer,0
5938,3,90.7,3,65.4,13,1036.53178,0.035294118,0.048235852,19.74930078,0,TRUE,Nov,Returning_Customer,0
5939,8,760.9,3,206.1,36,2400.667778,0.008527132,0.02372093,0,0,FALSE,Nov,Returning_Customer,0
5940,6,67.4,0,0,13,217.7611111,0.0125,0.025,0,0,TRUE,Oct,Returning_Customer,0
5941,1,17.2,0,0,11,394.8,0,0.027272727,0,0,FALSE,Nov,Returning_Customer,0
5942,1,1566.6,0,0,34,2256.74954,0,2.50438e-4,0,0,FALSE,Oct,Returning_Customer,0
5943,0,0,0,0,29,1373.933333,0,0.020689655,0,0,FALSE,Oct,Returning_Customer,0
5944,0,0,0,0,4,141,0,0.05,0,0,FALSE,Aug,New_Customer,0
5945,0,0,0,0,34,2091.480392,0.046212121,0.071855922,0,0,FALSE,Oct,Returning_Customer,0
5946,3,59.2,0,0,9,1261.7,0.016666667,0.05,0,0,FALSE,Aug,Returning_Customer,0
5947,3,50.15,0,0,26,1107.116667,0,0.009490509,0,0,FALSE,Aug,Returning_Customer,0
5948,8,166.46,1,25.2,47,981.6014286,0.007272727,0.006818182,0,0,FALSE,Aug,Returning_Customer,0
5949,0,0,0,0,19,187.2,0.068421053,0.131578947,0,0,FALSE,Nov,Returning_Customer,0
5950,1,6,0,0,21,332.8,0,0.008695652,0,0,TRUE,Sep,Returning_Customer,0
5951,5,241.35,0,0,5,244.7,0.011111111,0.033333333,0,0,TRUE,Nov,Returning_Customer,0
5952,4,48.83243423,4,165.6666667,22,365.774339,0.004365079,0.015583028,0,0,FALSE,Aug,Returning_Customer,0
5953,3,60.16666667,0,0,14,2322.866667,0.011764706,0.028431373,0,0,FALSE,June,Returning_Customer,0
5954,4,131.4,0,0,4,199.4,0,0.025,0,0,FALSE,Aug,New_Customer,0
5955,0,0,0,0,5,20.2,0.18,0.186666667,0,0,FALSE,Aug,Returning_Customer,0
5956,4,42.2,0,0,98,2260.838889,0.004040404,0.007070707,32.9346011,0,FALSE,Nov,New_Customer,1
5957,3,62.9,1,0,30,647.518523,0,0.010437463,13.73292849,0,TRUE,Jul,Returning_Customer,1
5958,0,0,0,0,4,288.4333333,0,0.0125,0,0,FALSE,Aug,Returning_Customer,0
5959,0,0,0,0,16,394.5580952,0,0.015,0,0,FALSE,Oct,New_Customer,0
5960,0,0,0,0,9,532,0,0.066666667,0,0,FALSE,Oct,Returning_Customer,0
5961,3,80.6,2,16.2,33,770.1071795,0.005405405,0.016216216,0,0,FALSE,Oct,Returning_Customer,0
5962,3,13,1,0,51,4651.612222,0.004155844,0.020606061,0,0,FALSE,Jul,Returning_Customer,0
5963,3,89.8,0,0,12,355.85,0.013333333,0.016,0,0,TRUE,Oct,New_Customer,0
5964,0,0,0,0,18,432.7666667,0,0.027777778,0,0,FALSE,Oct,Returning_Customer,0
5965,6,177.6,0,0,17,284.7833333,0.009090909,0.022727273,31.99181419,0,FALSE,Oct,Returning_Customer,1
5966,4,103.8,0,0,14,314.2933333,0,0.013333333,79.44353446,0,FALSE,Jul,New_Customer,1
5967,0,0,0,0,13,328.9,0.015384615,0.046153846,0,0,FALSE,June,Returning_Customer,0
5968,0,0,0,0,2,179.8,0,0.033333333,0,0,TRUE,Nov,New_Customer,0
5969,3,230.1,0,0,35,905.1226263,0.017647059,0.019206774,0,0,FALSE,Jul,Returning_Customer,0
5970,10,228.35,0,0,3,28.6,0,0.001851852,0,0,FALSE,Oct,New_Customer,0
5971,12,381.5,1,22.2,154,7835.874629,0.012549679,0.022587818,0,0,TRUE,Aug,Returning_Customer,0
5972,6,188.5,0,0,25,590.6,0,0.003703704,0,0,TRUE,Aug,New_Customer,0
5973,1,37.2,0,0,14,387.7666667,0.013333333,0.031111111,0,0,FALSE,Oct,Returning_Customer,0
5974,1,5,0,0,40,2731.5,0,0.012357724,0,0,TRUE,Jul,Returning_Customer,0
5975,2,34.2,0,0,18,1567.846667,0,0.017894737,0,0,FALSE,Nov,Returning_Customer,0
5976,4,53.4,0,0,4,53.4,0,0.025,0,0,FALSE,Oct,New_Customer,0
5977,0,0,0,0,3,145,0.066666667,0.133333333,0,0,FALSE,June,Returning_Customer,0
